Respondent,Tweet,College,Ideology,Engagement_Like,Engagement_Retweet with quote,Engagement_Retweet without quote,Engagement_Click on author's profile,Engagement_View replies,Engagement_Write reply,Engagement_Ignore/keep scrolling,Reaction_Fear,Reaction_Hope,Reaction_Sadness,Reaction_Joy,Reaction_Distress,Reaction_Relief,Reaction_Frustration,Reaction_Empathy,Reaction_Dissension,Reaction_Agreement,Reaction_NONE
99,16,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
99,17,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
99,18,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
100,1,university of florida,Moderately Liberal,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100,2,university of florida,Moderately Liberal,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100,3,university of florida,Moderately Liberal,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
100,4,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100,5,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100,6,university of florida,Moderately Liberal,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
100,7,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100,8,university of florida,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
100,9,university of florida,Moderately Liberal,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100,10,university of florida,Moderately Liberal,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
100,11,university of florida,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
100,12,university of florida,Moderately Liberal,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
100,13,university of florida,Moderately Liberal,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
100,14,university of florida,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
100,15,university of florida,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
100,16,university of florida,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
100,17,university of florida,Moderately Liberal,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
100,18,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
101,1,university of florida,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
101,2,university of florida,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
101,3,university of florida,Conservative,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
101,4,university of florida,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
101,5,university of florida,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
101,6,university of florida,Conservative,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
101,7,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
101,8,university of florida,Conservative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,9,university of florida,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
101,10,university of florida,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,11,university of florida,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,12,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
101,13,university of florida,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
101,14,university of florida,Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
101,15,university of florida,Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
101,16,university of florida,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
101,17,university of florida,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
101,18,university of florida,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
102,1,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102,2,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
102,3,university of florida,Moderately Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,4,university of florida,Moderately Liberal,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
102,5,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102,6,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
102,7,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
102,8,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
102,9,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102,10,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
102,11,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
102,12,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102,13,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102,14,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
102,15,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
102,16,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
102,17,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
102,18,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103,1,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103,2,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103,3,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,4,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
103,5,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,6,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,7,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,8,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,9,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
103,10,duke university,Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
103,11,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
103,12,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
103,13,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,14,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,15,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,16,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
103,17,duke university,Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
103,18,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104,1,northern arizona university,Conservative,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
104,2,northern arizona university,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
104,3,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,4,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,5,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,6,northern arizona university,Conservative,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
104,7,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,8,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,9,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,10,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104,11,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,12,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,13,northern arizona university,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,14,northern arizona university,Conservative,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
104,15,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104,16,northern arizona university,Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
104,17,northern arizona university,Conservative,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104,18,northern arizona university,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
105,1,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,2,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,3,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105,4,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105,5,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
105,6,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105,7,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
105,8,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
105,9,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
105,10,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
105,11,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
105,12,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,13,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
105,14,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
105,15,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105,16,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105,17,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105,18,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
106,1,san diego state university,Extremely liberal,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
106,2,san diego state university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
106,3,san diego state university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
106,4,san diego state university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
106,5,san diego state university,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
106,6,san diego state university,Extremely liberal,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
106,7,san diego state university,Extremely liberal,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
106,8,san diego state university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
106,9,san diego state university,Extremely liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,10,san diego state university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
106,11,san diego state university,Extremely liberal,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
106,12,san diego state university,Extremely liberal,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
106,13,san diego state university,Extremely liberal,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
106,14,san diego state university,Extremely liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
106,15,san diego state university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
106,16,san diego state university,Extremely liberal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,17,san diego state university,Extremely liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,18,san diego state university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107,1,university of illinois at urbana-champaign,Liberal,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
107,2,university of illinois at urbana-champaign,Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
107,3,university of illinois at urbana-champaign,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
107,4,university of illinois at urbana-champaign,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107,5,university of illinois at urbana-champaign,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107,6,university of illinois at urbana-champaign,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
107,7,university of illinois at urbana-champaign,Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107,8,university of illinois at urbana-champaign,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
107,9,university of illinois at urbana-champaign,Liberal,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107,10,university of illinois at urbana-champaign,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
107,11,university of illinois at urbana-champaign,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
107,12,university of illinois at urbana-champaign,Liberal,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107,13,university of illinois at urbana-champaign,Liberal,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107,14,university of illinois at urbana-champaign,Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
107,15,university of illinois at urbana-champaign,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
107,16,university of illinois at urbana-champaign,Liberal,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107,17,university of illinois at urbana-champaign,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,18,university of illinois at urbana-champaign,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108,1,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
108,2,duke university,Moderately Liberal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108,3,duke university,Moderately Liberal,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,4,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
108,5,duke university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
108,6,duke university,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
108,7,duke university,Moderately Liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,8,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
108,9,duke university,Moderately Liberal,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
108,10,duke university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
108,11,duke university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
108,12,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
108,13,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
108,14,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
108,15,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
108,16,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
108,17,duke university,Moderately Liberal,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
108,18,duke university,Moderately Liberal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
109,1,northern arizona university,Moderately Liberal,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
109,2,northern arizona university,Moderately Liberal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,3,northern arizona university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
109,4,northern arizona university,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
109,5,northern arizona university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
109,6,northern arizona university,Moderately Liberal,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
109,7,northern arizona university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
109,8,northern arizona university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109,9,northern arizona university,Moderately Liberal,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109,10,northern arizona university,Moderately Liberal,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
109,11,northern arizona university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109,12,northern arizona university,Moderately Liberal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109,13,northern arizona university,Moderately Liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,14,northern arizona university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
109,15,northern arizona university,Moderately Liberal,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,16,northern arizona university,Moderately Liberal,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
109,17,northern arizona university,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,18,northern arizona university,Moderately Liberal,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
110,1,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110,2,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,3,worcester polytechnic institute,Moderately Conservative,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,4,worcester polytechnic institute,Moderately Conservative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
110,5,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,6,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,7,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,8,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,9,worcester polytechnic institute,Moderately Conservative,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
110,10,worcester polytechnic institute,Moderately Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,11,worcester polytechnic institute,Moderately Conservative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
110,12,worcester polytechnic institute,Moderately Conservative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
110,13,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,14,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,15,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,16,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,17,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110,18,worcester polytechnic institute,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
111,1,university of florida,Moderately Conservative,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
111,2,university of florida,Moderately Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111,3,university of florida,Moderately Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111,4,university of florida,Moderately Conservative,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
111,5,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
111,6,university of florida,Moderately Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,7,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
111,8,university of florida,Moderately Conservative,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
111,9,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
111,10,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
111,11,university of florida,Moderately Conservative,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
111,12,university of florida,Moderately Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111,13,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
111,14,university of florida,Moderately Conservative,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
111,15,university of florida,Moderately Conservative,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
111,16,university of florida,Moderately Conservative,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
111,17,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
111,18,university of florida,Moderately Conservative,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
112,1,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
112,2,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
112,3,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
112,4,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
112,5,duke university,Moderately Liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,6,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
112,7,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
112,8,duke university,Moderately Liberal,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
112,9,duke university,Moderately Liberal,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
112,10,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
112,11,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
112,12,duke university,Moderately Liberal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
112,13,duke university,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,14,duke university,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
112,15,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
112,16,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
112,17,duke university,Moderately Liberal,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
112,18,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
113,1,university of florida,Liberal,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113,2,university of florida,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,3,university of florida,Liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
113,4,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113,5,university of florida,Liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,6,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
113,7,university of florida,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,8,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113,9,university of florida,Liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113,10,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
113,11,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113,12,university of florida,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,13,university of florida,Liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,14,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
113,15,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
113,16,university of florida,Liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,17,university of florida,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,18,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
114,1,duke university,Extremely liberal,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
114,2,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
